Operateur;x;y;2G;3G;4G
20820;5.602;48.51;1;1;0
20815;5.602;48.51;0;1;0
20810;5.602;48.51;1;1;0
20820;5.366;43.276;1;1;1
20810;5.37;43.367;1;1;1
20810;5.367;43.285;1;1;1
20801;5.369;43.337;1;1;0
20815;5.654;49.534;0;1;1
20801;5.37;43.367;1;1;0
20820;5.368;43.322;1;1;1
20815;5.368;43.322;0;1;1
20810;5.368;43.322;1;1;1
20801;5.365;43.239;1;1;1
20810;5.368;43.304;1;1;1
20820;5.46;45.468;1;1;1
20810;5.46;45.468;1;1;1
20810;5.369;43.338;1;1;1
20810;5.367;43.29;1;1;1
20810;5.368;43.302;1;0;0
20820;5.367;43.284;1;1;1
20820;5.47;45.676;1;1;0
20815;5.368;43.309;0;1;1
20801;5.373;43.41;1;1;1
20820;5.371;43.368;1;1;1
20820;5.373;43.41;1;1;1
20801;5.601;48.468;1;1;0
20820;5.369;43.31;1;1;1
20801;5.369;43.31;1;1;1
20810;5.369;43.315;1;1;1
20810;5.368;43.298;1;1;1
20801;5.368;43.298;1;1;0
20820;5.369;43.3;1;1;1
20801;5.369;43.304;1;1;1
20801;5.368;43.295;0;0;0
20801;5.471;45.679;1;1;1
20810;5.588;48.19;1;1;1
20815;5.588;48.19;0;1;1
20801;5.588;48.19;0;1;1
20820;5.514;46.64;1;1;1
20810;5.514;46.64;1;1;1
20820;5.602;48.467;1;1;1
20810;5.368;43.29;1;0;0
20810;5.508;46.5;1;1;0
20801;5.508;46.5;0;1;0
20815;5.508;46.5;0;1;0
20810;5.369;43.3;1;1;1
20815;5.515;46.639;0;1;1
20810;5.369;43.292;1;1;1
20820;5.589;48.19;1;1;1
20801;5.369;43.298;0;0;0
20810;5.369;43.297;0;1;0
20801;5.369;43.29;1;1;1
20801;5.369;43.296;0;0;0
20820;5.369;43.296;1;1;0
20820;5.37;43.313;1;1;1
20820;5.393;43.857;1;1;1
20810;5.368;43.268;0;1;0
20810;5.37;43.298;1;1;1
20815;5.373;43.367;0;1;1
20801;5.558;47.534;1;1;0
20810;5.425;44.608;1;1;0
20815;5.425;44.608;0;1;0
20810;5.37;43.29;1;0;0
20810;5.542;47.203;1;1;1
20820;5.542;47.204;1;1;1
20801;5.425;44.608;1;1;0
20820;5.37;43.291;1;1;1
20801;5.393;43.857;1;1;0
20815;5.482;45.893;0;1;0
20801;5.482;45.893;0;1;0
20810;5.371;43.305;0;1;1
20810;5.482;45.893;1;1;0
20820;5.371;43.306;1;1;1
20815;5.371;43.306;0;1;1
20801;5.464;45.486;1;1;0
20820;5.378;43.462;1;1;1
20801;5.372;43.319;1;1;1
20801;5.372;43.31;0;0;0
20810;5.371;43.299;1;0;0
20820;5.371;43.293;1;1;1
20820;5.372;43.309;1;1;1
20810;5.372;43.313;1;1;1
20815;5.371;43.3;0;1;1
20815;5.372;43.313;0;1;1
20801;5.372;43.313;1;1;1
20810;5.372;43.31;1;1;0
20810;5.371;43.297;1;1;1
20810;5.372;43.304;1;0;0
20801;5.371;43.283;1;1;1
20810;5.371;43.292;0;1;1
20801;5.372;43.296;1;0;0
20801;5.524;46.773;1;1;1
20810;5.524;46.773;1;1;1
20810;5.372;43.292;0;1;1
20820;5.524;46.773;1;1;1
20801;5.372;43.306;1;1;1
20810;5.372;43.293;1;0;0
20801;5.373;43.316;1;1;1
20810;5.372;43.291;1;0;0
20810;5.373;43.303;1;1;1
20801;5.374;43.316;0;0;0
20801;5.373;43.293;1;0;0
20810;5.382;43.511;1;1;1
20815;5.371;43.243;0;1;1
20801;5.371;43.243;1;1;1
20801;5.373;43.292;1;0;0
20810;5.372;43.267;1;1;1
20815;5.374;43.324;0;1;1
20810;5.379;43.441;1;1;1
20801;5.374;43.302;1;1;1
20820;5.374;43.315;1;1;1
20801;5.372;43.267;1;1;1
20801;5.376;43.349;1;1;1
20820;5.373;43.282;1;1;1
20810;5.373;43.287;1;1;1
20810;5.374;43.295;1;0;0
20801;5.374;43.293;1;0;0
20810;5.374;43.311;1;1;1
20810;5.373;43.29;1;1;1
20820;5.374;43.295;1;0;0
20801;5.374;43.298;1;1;1
20810;5.374;43.292;1;0;0
20820;5.374;43.297;1;0;1
20810;5.374;43.288;0;1;0
20815;5.373;43.277;0;1;1
20820;5.374;43.29;1;1;1
20815;5.374;43.29;0;1;1
20810;5.374;43.296;1;0;0
20801;5.374;43.29;1;1;1
20820;5.637;49.051;1;1;0
20810;5.637;49.051;1;1;0
20815;5.637;49.051;0;1;0
20801;5.637;49.051;0;1;0
20810;5.593;48.152;1;1;0
20810;5.374;43.277;1;1;1
20801;5.374;43.277;1;1;1
20810;5.374;43.284;1;1;1
20810;5.375;43.294;1;0;0
20815;5.374;43.284;0;1;1
20801;5.593;48.152;0;1;0
20815;5.593;48.152;0;1;0
20810;5.375;43.298;1;1;1
20801;5.382;43.478;1;1;1
20810;5.376;43.326;1;1;1
20810;5.398;43.853;1;1;0
20820;5.383;43.488;1;1;1
20801;5.376;43.328;0;1;1
20810;5.375;43.291;1;0;0
20820;5.377;43.338;1;1;1
20815;5.398;43.853;0;1;1
20820;5.375;43.286;1;1;1
20801;5.375;43.286;1;1;0
20810;5.375;43.297;1;1;0
20801;5.647;49.218;1;1;1
20810;5.647;49.218;1;1;1
20820;5.375;43.283;1;1;1
20801;5.383;43.488;1;1;0
20815;5.647;49.218;0;1;1
20810;5.383;43.488;1;1;1
20815;5.383;43.488;0;1;0
20820;5.647;49.218;1;1;1
20810;5.376;43.299;1;0;0
20815;5.376;43.294;0;1;1
20810;5.376;43.294;1;1;1
20810;5.376;43.307;1;0;0
20801;5.473;45.559;1;1;0
20810;5.376;43.305;1;1;1
20810;5.376;43.293;1;0;0
20801;5.466;45.399;1;1;1
20820;5.376;43.291;1;0;0
20820;5.59;48.065;1;1;1
20810;5.59;48.065;1;1;1
20810;5.376;43.289;1;0;0
20815;5.375;43.263;0;1;1
20801;5.376;43.292;1;1;1
20810;5.375;43.264;1;1;1
20810;5.376;43.294;1;0;0
20801;5.558;47.394;1;1;0
20820;5.376;43.29;1;1;1
20810;5.385;43.501;1;1;1
20820;5.377;43.295;1;1;1
20810;5.377;43.298;1;0;0
20810;5.376;43.277;1;0;0
20801;5.401;43.883;1;1;1
20801;5.377;43.295;0;0;0
20815;5.378;43.332;0;1;1
20815;5.558;47.381;0;1;0
20801;5.378;43.332;1;1;0
20820;5.551;47.24;1;1;1
20801;5.551;47.24;1;1;0
20810;5.551;47.24;1;1;0
20810;5.378;43.332;1;1;1
20810;5.377;43.302;1;1;1
20801;5.377;43.302;0;1;1
20810;5.376;43.287;1;1;1
20815;5.377;43.302;0;1;1
20820;5.377;43.302;1;1;1
20810;5.377;43.291;1;0;0
20801;5.376;43.262;1;1;1
20820;5.376;43.262;1;1;1
20820;5.377;43.292;1;1;1
20801;5.377;43.296;1;1;1
20820;5.375;43.237;1;1;1
20810;5.377;43.292;1;1;1
20810;5.377;43.296;0;1;1
20810;5.378;43.311;1;0;0
20820;5.377;43.293;1;1;1
20801;5.377;43.291;1;0;0
20810;5.375;43.246;0;0;1
20810;5.377;43.285;1;1;1
20810;5.377;43.297;1;0;0
20801;5.411;44.095;1;1;1
20801;5.375;43.236;1;1;1
20815;5.378;43.299;0;1;1
20820;5.375;43.246;1;1;1
20820;5.378;43.298;1;1;1
20810;5.411;44.095;1;1;1
20810;5.378;43.317;1;1;1
20801;5.378;43.305;1;1;1
20810;5.375;43.236;1;1;1
20810;5.385;43.478;1;1;1
20820;5.411;44.095;1;1;1
20810;5.378;43.294;1;0;0
20820;5.38;43.348;1;1;1
20820;5.377;43.285;1;1;0
20810;5.38;43.347;1;1;1
20810;5.378;43.284;1;1;1
20801;5.483;45.731;1;1;0
20820;5.483;45.731;1;1;0
20801;5.526;46.675;1;1;1
20810;5.389;43.546;1;1;1
20820;5.389;43.546;1;1;1
20810;5.403;43.874;1;1;0
20810;5.431;44.539;1;1;0
20815;5.431;44.539;0;1;0
20810;5.379;43.292;1;0;0
20815;5.377;43.255;0;1;1
20810;5.379;43.288;1;1;0
20810;5.378;43.281;1;1;1
20820;5.379;43.302;1;0;0
20815;5.38;43.321;0;1;0
20801;5.431;44.538;1;1;0
20820;5.379;43.291;1;1;1
20810;5.379;43.293;1;1;1
20810;5.379;43.29;1;1;1
20815;5.38;43.31;0;1;1
20810;5.379;43.294;1;0;0
20810;5.38;43.3;1;0;0
20801;5.38;43.302;1;0;0
20820;5.38;43.31;1;1;1
20810;5.379;43.287;1;1;1
20810;5.38;43.298;1;1;1
20820;5.379;43.286;1;1;1
20810;5.38;43.302;1;1;1
20810;5.38;43.308;1;0;0
20820;5.625;48.674;1;1;1
20810;5.38;43.293;1;0;0
20801;5.625;48.675;1;0;0
20820;5.607;48.316;1;1;1
20815;5.528;46.673;0;1;1
20801;5.386;43.437;1;1;0
20815;5.382;43.343;0;1;0
20810;5.38;43.297;1;1;1
20810;5.607;48.316;1;1;1
20801;5.382;43.343;1;1;1
20810;5.381;43.311;1;1;1
20801;5.607;48.316;1;1;0
20810;5.625;48.674;1;1;1
20810;5.38;43.295;1;1;1
20815;5.607;48.316;0;1;1
20810;5.38;43.298;1;1;1
20801;5.38;43.287;1;1;1
20820;5.38;43.297;1;1;1
20810;5.381;43.302;1;0;0
20820;5.452;44.973;1;1;1
20810;5.38;43.284;0;1;1
20820;5.379;43.251;1;1;1
20815;5.38;43.279;0;1;1
20810;5.379;43.251;1;1;1
20801;5.38;43.279;1;1;1
20810;5.38;43.287;1;1;1
20810;5.38;43.281;1;1;1
20820;5.529;46.678;1;1;1
20810;5.529;46.678;1;1;1
20810;5.659;49.334;1;1;1
20820;5.381;43.294;1;1;1
20810;5.381;43.301;1;1;1
20810;5.38;43.286;1;1;1
20815;5.381;43.297;0;1;1
20810;5.38;43.283;1;1;1
20810;5.38;43.284;1;1;1
20820;5.38;43.278;1;1;1
20801;5.382;43.319;1;1;1
20810;5.381;43.307;1;1;0
20820;5.381;43.29;1;1;0
20810;5.382;43.313;1;1;1
20820;5.659;49.335;1;1;1
20801;5.381;43.295;0;1;1
20801;5.381;43.3;1;1;1
20801;5.381;43.289;1;1;1
20801;5.545;46.999;0;1;0
20801;5.59;47.952;0;1;0
20810;5.382;43.301;1;1;1
20820;5.39;43.5;1;1;1
20815;5.381;43.289;0;1;1
20810;5.382;43.299;1;1;0
20801;5.66;49.335;1;1;0
20810;5.381;43.29;1;1;1
20810;5.591;47.952;1;1;0
20815;5.591;47.952;0;1;0
20810;5.382;43.295;1;1;1
20801;5.381;43.284;1;1;1
20810;5.469;45.344;1;1;1
20810;5.382;43.297;1;1;0
20810;5.382;43.292;1;1;1
20815;5.469;45.344;0;1;1
20810;5.381;43.278;1;1;1
20801;5.47;45.344;1;1;1
20801;5.381;43.285;0;1;0
20810;5.453;44.971;1;1;1
20820;5.382;43.299;0;1;0
20820;5.383;43.324;1;1;1
20810;5.382;43.287;1;0;0
20801;5.382;43.302;0;0;0
20820;5.388;43.43;1;1;1
20810;5.382;43.295;1;1;1
20801;5.383;43.312;1;1;1
20801;5.454;44.971;1;0;0
20815;5.383;43.312;0;1;1
20815;5.383;43.306;0;1;1
20801;5.383;43.306;1;1;1
20810;5.382;43.289;1;0;0
20801;5.382;43.291;1;1;1
20820;5.382;43.292;1;1;1
20815;5.382;43.293;0;1;1
20815;5.388;43.43;0;1;1
20810;5.383;43.3;1;1;0
20820;5.383;43.305;1;1;1
20815;5.381;43.247;0;1;1
20810;5.383;43.305;1;0;0
20820;5.382;43.272;1;1;1
20820;5.383;43.286;1;0;0
20801;5.381;43.25;1;1;1
20801;5.383;43.292;1;1;1
20810;5.385;43.341;1;1;1
20820;5.383;43.287;1;0;0
20810;5.383;43.281;1;1;1
20810;5.383;43.293;1;1;1
20810;5.383;43.286;1;0;0
20810;5.383;43.283;1;1;1
20820;5.471;45.329;1;1;1
20815;5.471;45.329;0;1;1
20810;5.383;43.284;1;1;1
20820;5.565;47.369;1;1;1
20810;5.565;47.369;1;1;1
20810;5.383;43.279;1;1;1
20801;5.385;43.325;0;1;1
20820;5.386;43.341;1;1;1
20801;5.384;43.287;1;1;1
20815;5.384;43.287;0;1;1
20810;5.384;43.294;1;1;1
20810;5.498;45.922;0;1;0
20815;5.498;45.922;0;1;0
20801;5.498;45.922;1;1;0
20820;5.498;45.922;1;0;0
20820;5.384;43.287;1;1;1
20810;5.384;43.287;1;1;1
20810;5.384;43.292;1;1;1
20810;5.385;43.3;1;1;1
20820;5.384;43.291;1;1;1
20810;5.385;43.298;1;1;0
20810;5.384;43.291;1;1;1
20810;5.383;43.265;1;1;1
20820;5.384;43.282;1;0;0
20820;5.384;43.283;1;0;0
20810;5.387;43.345;0;1;1
20820;5.387;43.345;1;1;1
20810;5.386;43.309;1;1;1
20810;5.384;43.274;1;1;1
20801;5.384;43.28;1;1;1
20810;5.386;43.312;1;1;1
20801;5.386;43.312;0;1;1
20810;5.385;43.285;1;1;1
20810;5.385;43.294;1;1;1
20810;5.385;43.281;1;0;0
20820;5.385;43.294;1;1;1
20815;5.386;43.303;0;1;1
20810;5.385;43.283;1;1;1
20810;5.386;43.303;1;1;1
20810;5.386;43.3;0;1;1
20820;5.385;43.286;1;1;1
20810;5.385;43.271;1;0;0
20801;5.385;43.269;1;1;1
20810;5.386;43.298;1;1;1
20820;5.386;43.298;1;1;1
20810;5.386;43.286;0;1;1
20801;5.392;43.427;1;1;1
20815;5.385;43.269;0;1;1
20810;5.385;43.269;1;1;1
20810;5.386;43.296;1;1;1
20820;5.386;43.284;0;1;0
20801;5.386;43.296;1;1;1
20801;5.464;45.1;0;1;0
20815;5.464;45.1;0;1;0
20810;5.464;45.1;1;1;0
20801;5.395;43.502;1;1;1
20810;5.392;43.427;1;1;1
20815;5.395;43.502;0;1;1
20801;5.386;43.274;1;1;1
20810;5.395;43.502;1;1;1
20815;5.386;43.274;0;1;1
20801;5.387;43.3;1;1;0
20810;5.387;43.298;1;0;0
20810;5.52;46.339;1;1;0
20801;5.52;46.339;1;1;0
20815;5.52;46.339;0;1;0
20810;5.387;43.293;1;1;1
20801;5.536;46.683;0;1;0
20810;5.388;43.304;1;1;1
20810;5.388;43.301;1;1;1
20820;5.387;43.28;1;1;1
20810;5.387;43.282;1;0;0
20820;5.388;43.311;1;1;1
20815;5.387;43.279;0;1;1
20801;5.387;43.28;1;1;1
20810;5.386;43.262;1;1;0
20801;5.388;43.286;0;1;1
20820;5.387;43.277;1;1;1
20810;5.63;48.591;1;1;0
20801;5.63;48.591;1;1;0
20815;5.63;48.591;0;1;0
20801;5.399;43.545;1;1;0
20815;5.389;43.323;0;1;1
20801;5.389;43.323;1;1;1
20810;5.523;46.369;1;1;0
20810;5.388;43.282;1;0;0
20810;5.388;43.285;1;1;1
20801;5.523;46.369;1;1;0
20815;5.523;46.369;0;1;0
20810;5.387;43.271;1;0;0
20810;5.504;45.963;1;1;0
20810;5.397;43.493;1;1;1
20815;5.514;46.188;0;1;1
20810;5.388;43.28;1;1;1
20820;5.388;43.289;1;1;1
20820;5.39;43.326;1;1;1
20810;5.389;43.294;1;1;1
20801;5.574;47.447;0;1;0
20810;5.389;43.293;1;1;1
20810;5.488;45.604;1;1;1
20820;5.488;45.603;1;1;0
20801;5.488;45.604;0;1;0
20820;5.389;43.299;1;1;1
20810;5.389;43.287;1;1;1
20801;5.388;43.27;1;0;0
20801;5.395;43.433;1;1;1
20810;5.389;43.301;1;1;0
20801;5.428;44.224;0;1;0
20815;5.428;44.224;0;1;0
20810;5.428;44.224;1;1;0
20801;5.505;45.964;0;1;0
20815;5.505;45.964;0;1;0
20810;5.389;43.279;1;0;0
20815;5.528;46.465;0;1;0
20810;5.528;46.465;1;1;0
20801;5.528;46.465;0;1;0
20815;5.389;43.285;0;1;1
20820;5.51;46.065;1;1;1
20810;5.51;46.065;1;1;1
20815;5.51;46.065;0;1;1
20820;5.39;43.302;1;1;1
20810;5.389;43.276;1;1;1
20815;5.388;43.258;0;1;0
20810;5.39;43.298;1;0;0
20820;5.388;43.241;1;1;1
20801;5.388;43.258;1;1;1
20820;5.388;43.258;1;1;1
20801;5.396;43.451;1;1;1
20820;5.39;43.293;1;1;1
20801;5.39;43.292;1;1;1
20815;5.388;43.241;0;1;1
20801;5.389;43.274;1;0;0
20801;5.39;43.303;1;1;1
20810;5.39;43.285;1;0;0
20820;5.396;43.443;1;1;1
20810;5.389;43.268;1;1;1
20801;5.39;43.287;1;1;1
20815;5.396;43.443;0;1;1
20820;5.389;43.269;1;1;1
20801;5.39;43.283;0;1;1
20810;5.425;44.122;1;1;0
20815;5.425;44.122;0;1;0
20810;5.391;43.303;1;0;0
20801;5.39;43.268;0;1;1
20810;5.39;43.28;1;0;0
20820;5.681;49.53;1;1;1
20810;5.681;49.53;1;1;1
20820;5.389;43.248;1;1;1
20801;5.392;43.334;1;1;1
20801;5.681;49.529;1;1;1
20810;5.391;43.292;1;1;1
20820;5.389;43.248;0;1;1
20810;5.397;43.449;1;1;1
20810;5.506;45.942;1;1;0
20810;5.391;43.294;1;1;1
20801;5.426;44.122;0;1;0
20815;5.391;43.276;0;1;1
20810;5.392;43.301;1;1;1
20810;5.391;43.287;1;1;1
20810;5.391;43.272;1;0;0
20810;5.391;43.276;1;1;1
20801;5.401;43.527;1;1;1
20810;5.39;43.248;1;1;1
20810;5.401;43.527;1;1;1
20801;5.39;43.248;1;1;1
20820;5.57;47.284;1;1;1
20810;5.391;43.285;1;0;0
20815;5.402;43.527;0;1;1
20810;5.57;47.284;1;1;1
20801;5.522;46.263;1;1;0
20810;5.522;46.263;1;1;0
20815;5.522;46.263;0;1;0
20820;5.391;43.276;1;1;1
20801;5.57;47.284;1;1;1
20810;5.392;43.298;1;1;1
20810;5.393;43.305;1;0;0
20801;5.393;43.312;1;1;1
20801;5.392;43.276;1;1;1
20810;5.391;43.264;1;1;1
20820;5.519;46.185;1;1;1
20810;5.519;46.185;1;1;1
20815;5.393;43.292;0;1;1
20820;5.393;43.296;1;1;1
20810;5.393;43.305;1;1;1
20810;5.393;43.292;0;1;1
20820;5.392;43.271;1;0;0
20801;5.542;46.672;1;1;1
20815;5.393;43.305;0;1;1
20810;5.393;43.284;1;0;0
20820;5.392;43.265;0;1;0
20815;5.392;43.264;0;1;1
20801;5.392;43.265;1;1;1
20810;5.393;43.286;1;1;1
20801;5.393;43.287;1;1;1
20820;5.394;43.306;1;1;1
20810;5.393;43.277;1;0;0
20810;5.394;43.316;1;1;1
20820;5.393;43.285;1;1;1
20810;5.393;43.279;1;0;0
20820;5.409;43.662;1;1;1
20810;5.409;43.662;1;1;1
20810;5.393;43.274;1;0;0
20810;5.395;43.337;1;1;1
20815;5.543;46.672;0;1;1
20801;5.393;43.273;0;0;0
20801;5.482;45.341;1;1;0
20810;5.482;45.341;1;1;1
20801;5.393;43.273;1;0;0
20801;5.393;43.282;1;1;0
20810;5.394;43.282;1;1;1
20820;5.393;43.273;1;1;1
20810;5.403;43.506;1;1;1
20801;5.393;43.271;0;0;0
20801;5.393;43.271;1;1;0
20815;5.396;43.335;0;1;1
20820;5.396;43.335;1;1;1
20810;5.603;47.918;1;1;0
20810;5.393;43.262;1;1;1
20801;5.603;47.918;0;1;0
20820;5.393;43.262;1;1;1
20815;5.41;43.662;0;1;0
20820;5.393;43.246;1;1;1
20815;5.603;47.918;0;1;0
20815;5.393;43.246;0;1;1
20801;5.404;43.511;1;1;0
20810;5.393;43.253;1;1;1
20810;5.396;43.312;1;1;1
20810;5.396;43.309;1;1;1
20820;5.508;45.905;1;1;1
20810;5.508;45.905;1;1;1
20815;5.396;43.309;0;1;1
20820;5.396;43.309;1;1;1
20820;5.394;43.271;1;1;1
20820;5.393;43.253;1;1;1
20810;5.395;43.301;1;1;1
20815;5.396;43.301;0;1;1
20815;5.394;43.253;0;1;1
20810;5.396;43.302;0;1;0
20820;5.396;43.302;0;1;0
20801;5.404;43.488;1;1;1
20810;5.648;48.789;1;1;0
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20820;5.395;43.269;1;1;1
20815;5.545;46.664;0;1;1
20801;5.398;43.331;0;0;1
20815;5.396;43.287;0;1;0
20801;5.398;43.332;0;0;1
20810;5.404;43.489;1;1;1
20810;5.396;43.295;1;0;0
20820;5.52;46.131;1;1;0
20810;5.396;43.281;1;0;0
20815;5.397;43.298;0;1;1
20810;5.396;43.273;1;1;1
20810;5.403;43.464;1;1;1
20801;5.395;43.269;0;0;0
20801;5.395;43.269;0;0;0
20801;5.395;43.269;0;0;0
20801;5.395;43.269;0;0;0
20801;5.395;43.269;0;0;0
20801;5.395;43.269;0;0;0
20801;5.395;43.269;0;1;1
20810;5.41;43.618;1;1;1
20810;5.395;43.268;1;1;1
20810;5.614;48.088;1;1;1
20810;5.397;43.289;1;0;0
20820;5.623;48.27;1;1;1
20810;5.623;48.27;1;1;1
20801;5.411;43.618;0;1;1
20810;5.397;43.294;1;1;1
20815;5.554;46.847;0;1;1
20810;5.406;43.499;1;1;1
20820;5.399;43.329;1;1;1
20820;5.397;43.275;1;1;1
20810;5.395;43.243;1;1;1
20801;5.555;46.847;1;1;0
20801;5.395;43.243;1;1;1
20801;5.397;43.275;0;0;1
20801;5.397;43.271;1;1;1
20801;5.615;48.088;1;1;0
20801;5.405;43.464;0;0;0
20801;5.405;43.464;1;1;1
20820;5.615;48.088;1;1;1
20820;5.411;43.618;1;1;1
20801;5.398;43.295;1;1;1
20801;5.58;47.353;1;1;0
20810;5.398;43.288;1;0;0
20810;5.398;43.29;1;0;0
20810;5.399;43.3;1;1;1
20810;5.399;43.319;1;1;1
20801;5.542;46.555;0;1;0
20810;5.398;43.274;1;1;1
20801;5.4;43.319;1;1;1
20820;5.399;43.312;1;1;1
20810;5.542;46.555;1;1;0
20815;5.542;46.555;0;1;0
20810;5.399;43.299;0;1;1
20820;5.4;43.317;1;1;1
20801;5.399;43.299;1;1;1
20815;5.4;43.317;0;1;1
20810;5.398;43.286;0;1;1
20820;5.399;43.286;1;1;1
20801;5.398;43.277;1;1;0
20810;5.399;43.303;1;0;0
20810;5.399;43.283;1;1;1
20801;5.547;46.649;1;1;1
20801;5.399;43.292;1;1;1
20810;5.399;43.289;1;1;1
20810;5.399;43.285;1;0;0
20810;5.4;43.299;1;0;0
20801;5.4;43.302;1;1;1
20810;5.4;43.301;1;0;0
20810;5.4;43.315;1;1;1
20810;5.4;43.306;1;1;1
20801;5.4;43.306;1;1;1
20815;5.399;43.28;0;1;1
20820;5.399;43.28;1;1;1
20810;5.401;43.31;1;1;1
20810;5.4;43.292;1;1;1
20815;5.4;43.292;0;1;1
20820;5.4;43.292;1;1;1
20820;5.398;43.252;1;1;1
20810;5.4;43.296;1;0;0
20815;5.41;43.538;0;1;1
20810;5.401;43.296;1;1;1
20810;5.398;43.241;1;1;1
20801;5.587;47.455;1;1;1
20801;5.411;43.538;1;1;1
20815;5.49;45.357;0;1;0
20820;5.55;46.672;1;1;1
20810;5.55;46.672;1;1;1
20801;5.55;46.671;1;1;1
20815;5.451;44.47;0;1;0
20820;5.401;43.284;1;1;1
20810;5.402;43.307;1;0;0
20820;5.41;43.509;1;1;1
20820;5.492;45.389;1;1;1
20815;5.492;45.389;0;1;1
20815;5.401;43.284;0;1;1
20810;5.401;43.284;1;1;1
20810;5.492;45.389;1;1;1
20820;5.399;43.24;1;1;1
20801;5.399;43.24;0;1;1
20810;5.526;46.137;1;1;0
20801;5.452;44.471;1;1;0
20810;5.452;44.471;1;1;0
20801;5.488;45.296;1;1;1
20810;5.402;43.295;1;0;0
20815;5.52;46.002;0;1;0
20810;5.52;46.002;1;1;0
20801;5.52;46.002;0;1;0
20815;5.401;43.261;0;1;1
20820;5.554;46.719;1;1;1
20810;5.554;46.719;1;1;1
20801;5.491;45.355;1;1;1
20801;5.401;43.26;0;1;1
20810;5.401;43.26;1;1;1
20810;5.491;45.355;1;1;0
20820;5.534;46.284;1;1;1
20810;5.534;46.284;1;1;1
20820;5.403;43.308;1;1;1
20810;5.403;43.309;1;0;0
20801;5.401;43.248;1;1;1
20820;5.403;43.298;1;1;1
20820;5.404;43.328;1;1;1
20815;5.403;43.298;0;1;1
20810;5.407;43.39;1;1;1
20801;5.403;43.298;1;1;1
20810;5.403;43.293;1;0;0
20810;5.405;43.341;1;1;1
20801;5.402;43.268;1;1;1
20810;5.402;43.268;1;1;1
20801;5.404;43.314;0;0;0
20820;5.405;43.339;1;1;1
20810;5.406;43.36;0;1;0
20820;5.589;47.433;1;1;1
20810;5.589;47.433;1;1;1
20820;5.402;43.245;1;1;1
20801;5.59;47.433;1;1;1
20810;5.411;43.476;1;1;1
20815;5.589;47.43;0;1;1
20815;5.402;43.245;0;1;1
20815;5.403;43.268;0;1;1
20810;5.414;43.532;1;1;1
20801;5.591;47.446;1;1;1
20810;5.422;43.709;1;1;1
20810;5.487;45.209;1;1;1
20801;5.411;43.451;0;1;1
20815;5.403;43.257;0;1;1
20810;5.403;43.257;1;1;1
20810;5.411;43.451;1;1;1
20810;5.591;47.446;1;0;0
20820;5.422;43.708;1;1;1
20815;5.422;43.708;0;1;1
20801;5.406;43.329;1;1;0
20820;5.488;45.209;1;1;1
20801;5.43;43.885;1;1;1
20810;5.406;43.313;1;1;1
20820;5.412;43.451;1;1;1
20815;5.406;43.313;0;1;1
20801;5.415;43.521;1;1;1
20801;5.406;43.313;1;1;1
20820;5.415;43.525;1;1;1
20810;5.407;43.329;1;1;1
20810;5.551;46.586;1;1;0
20801;5.551;46.586;0;1;0
20815;5.551;46.586;0;1;0
20810;5.417;43.555;1;1;1
20801;5.405;43.279;1;1;1
20820;5.405;43.275;1;1;1
20820;5.404;43.262;1;1;1
20810;5.404;43.25;1;1;1
20801;5.408;43.341;1;1;1
20801;5.406;43.286;1;1;1
20815;5.404;43.25;0;1;1
20815;5.408;43.33;0;1;1
20815;5.416;43.525;0;1;1
20820;5.609;47.785;1;1;1
20810;5.405;43.256;1;1;1
20801;5.609;47.785;1;1;0
20810;5.609;47.785;1;1;1
20815;5.409;43.341;0;1;1
20801;5.496;45.347;1;1;0
20801;5.409;43.355;1;1;1
20810;5.41;43.357;1;1;1
20810;5.409;43.341;1;1;1
20815;5.409;43.325;0;1;0
20820;5.407;43.281;1;1;1
20820;5.58;47.146;1;1;1
20801;5.58;47.146;1;1;0
20810;5.58;47.146;1;1;1
20820;5.497;45.351;1;1;1
20801;5.491;45.223;1;1;0
20801;5.409;43.324;0;1;1
20810;5.409;43.324;1;1;1
20801;5.408;43.295;0;1;1
20820;5.67;48.955;1;0;0
20810;5.67;48.955;1;1;0
20810;5.408;43.295;1;1;1
20801;5.67;48.955;1;1;1
20820;5.673;49.012;1;1;0
20810;5.673;49.012;1;1;0
20815;5.673;49.012;0;1;0
20801;5.673;49.012;1;1;0
20815;5.409;43.295;0;1;1
20820;5.41;43.32;1;1;1
20801;5.585;47.234;1;1;0
20815;5.559;46.675;0;1;1
20801;5.559;46.676;1;1;1
20815;5.446;44.158;0;1;1
20820;5.569;46.885;1;1;1
20810;5.569;46.885;1;1;1
20801;5.569;46.885;1;1;0
20801;5.41;43.321;1;1;1
20801;5.508;45.561;1;1;0
20810;5.508;45.561;1;1;0
20801;5.411;43.335;1;1;1
20810;5.41;43.304;1;1;1
20801;5.41;43.304;1;1;1
20810;5.42;43.529;1;1;1
20815;5.409;43.284;0;1;1
20810;5.566;46.795;1;1;1
20801;5.408;43.243;1;1;1
20810;5.411;43.308;1;1;1
20820;5.41;43.286;1;1;1
